Step	State	Value
9892	1	0.0590
9893	7	0.0361
9894	4	0.2053
9895	4	0.2712
9896	6	0.0032
9897	8	0.0831
9898	3	0.2115
9899	0	0.0327
9900	4	0.0016
9901	4	0.0112
9902	3	0.0651
9903	3	0.0165
9904	3	0.0033
9905	1	0.2289
9906	6	0.2715
9907	7	0.1500
9908	3	0.0803
9909	0	0.2061
9910	4	0.0732
9911	8	0.0077
9912	5	0.1003
9913	6	0.2112
9914	5	0.1270
9915	1	0.2492
9916	7	0.0965
9917	0	0.0106
9918	0	0.0398
9919	2	0.0526
9920	3	0.0566
9921	3	0.0003
9922	3	0.0089
9923	7	0.1342
9924	6	0.1921
9925	6	0.0053
9926	3	0.0527
9927	1	0.2466
9928	0	0.1436
9929	7	0.0789
9930	4	0.2885
9931	4	0.0232
9932	5	0.0655
9933	3	0.1054
9934	8	0.0818
9935	0	0.0178
9936	9	0.0444
9937	1	0.0428
9938	4	0.2858
9939	0	0.0077
9940	7	0.1168
9941	1	0.0173
9942	0	0.0289
9943	0	0.0138
9944	0	0.1986
9945	6	0.0663
9946	8	0.0137
9947	6	0.0451
9948	6	0.4777
9949	0	0.0527
9950	5	0.0064
9951	5	0.0764
9952	4	0.1332
9953	8	0.1964
9954	6	0.3147
9955	9	0.0632
9956	6	0.0057
9957	6	0.1332
9958	3	0.1194
9959	8	0.0375
9960	5	0.0763
9961	7	0.0444
9962	6	0.0657
9963	7	0.0306
9964	4	0.1297
9965	6	0.0016
9966	7	0.0271
9967	5	0.0226
9968	9	0.0553
9969	0	0.1035
9970	3	0.4452
9971	1	0.0018
9972	0	0.1317
9973	7	0.0428
9974	4	0.0953
9975	6	0.3723
9976	1	0.0599
9977	3	0.1615
9978	9	0.0048
9979	0	0.0507
9980	7	0.1310
9981	4	0.0814
9982	9	0.3160
9983	7	0.2684
9984	3	0.1685
9985	5	0.1419
9986	7	0.1141
9987	7	0.1861
9988	4	0.0747
9989	1	0.1772
9990	1	0.1867
9991	8	0.0323
9992	2	0.0143
9993	0	0.0245
9994	1	0.0141
9995	6	0.2975
9996	8	0.0020
9997	5	0.1726
9998	9	0.0297
9999	7	0.0441
